,0,1,2,3,4,5,6,7,8,9
agent_163,299189.9452295273,299643.79256345186,300086.2937140283,300517.73233584035,300938.38499210705,301348.5213319671,301748.4042633306,302138.2901214101,302518.42883303756,302889.06407687435
agent_164,22098.88357372245,35328.83467085629,48228.036990561784,60804.75925227464,73067.06345744467,85022.81005748545,96679.6629925252,108045.09460418897,119126.39042556114,129930.65385139901
agent_165,81025.5288077121,88110.75628637364,95018.85307806866,101754.24744997128,108321.25696257636,114724.0912373663,120966.8546552865,127053.5489877587,132988.07596191906,138774.23976172545
agent_166,229798.34100153984,227667.37815071928,225589.68937116922,223563.94281110793,221588.83991504816,219663.1145913899,217785.53240082308,215954.88976502043,214170.01319511284,212429.75853945295
agent_167,7515.711531831064,13831.40356917854,19989.203305592328,25993.05804859577,31846.816423024127,37554.230838091775,43118.95989278273,48544.570721106415,53834.541278722005,58992.26257239721
agent_168,21114.45228025056,29485.65030293221,37647.568375046816,45605.438495358554,53364.361862662496,60929.31214578384,68305.13867182715,75496.56953471938,82508.2146260393,89344.56859007623
agent_169,749393.8350596834,740124.64686706,731087.1883792521,722275.6663536394,713684.4323786672,705307.9792530691,697140.9374556111,689178.0717030894,681414.2775943808,673844.5783383899
agent_170,275188.41672477446,277949.1871894507,280640.9383925101,283265.395815493,285824.2418029013,288319.1166406244,290751.61960740446,293123.310000015,295435.7081328103,297690.2963122857
agent_171,292379.9771358276,291924.8201684279,291481.0421252132,291048.35853307886,290626.4920307479,290215.17219097516,289814.1353471968,289423.12442451285,289041.88877489604,288670.18401651963
agent_172,106818.78341971201,111337.36622411115,115742.9844584003,120038.46223683223,124226.55307080336,128309.9416339252,132291.245482969,136173.01673578672,139957.74370728398,143647.8525044938
agent_173,69702.73439017493,72973.97838098793,76163.4412720306,79273.16759079721,82305.15075159466,85261.33433337216,88143.61332560523,90953.83534303246,93693.80181002403,96365.2691153408
agent_174,306114.1828278325,305746.98918560316,305388.97538442956,305039.9119282853,304699.57505854464,304367.7466105475,304044.21387375024,303728.76945537294,303421.2111474551,303121.3417972352
agent_175,17577.49286062103,21118.42058708492,24570.825120387206,27936.91954035694,31218.861599827433,34418.755107811165,37538.6512780953,40580.550044122334,43546.401340998695,46438.10635545314
agent_176,1065120.720389166,1042502.8434345658,1020450.4134038307,998949.2941238639,977985.7028258963,957546.2013103779,937617.6873327475,918187.3862045578,899242.8426045729,880771.9125945875
agent_177,68191.7849945716,72066.96901774217,75845.27344033348,79529.12025236,83120.87089408585,86622.82776976856,90037.23572355919,93366.28347850507,96612.10503957729,99776.78106162272
agent_178,1984638.0067079328,1942288.9171206988,1900998.5547731458,1860740.4514842816,1821488.8007776388,1783218.4413386623,1745904.8408856601,1709524.080443983,1674052.8390133479,1639468.3786184785
agent_179,425384.3681165263,420178.23552597105,415102.2562501797,410153.1764562832,405327.8236572341,400623.10467816115,396036.00367356505,391563.58019408386,387202.9673015897,382951.3697314079
agent_180,69307.02978374338,74056.32835208454,78686.89445621718,83201.6964077465,87603.62831048758,91895.51191566013,96080.09843070338,100160.07028287054,104138.04283873353,108016.56608069994
agent_181,67021.1610252382,68980.1634369755,70890.19078841938,72752.46745607715,74568.18720704349,76338.51396423567,78064.58255249803,79747.49942605385,81388.34337777077,82988.16623069477
agent_182,13062.982091591746,17701.19761604241,22223.457752381808,26632.66138531272,30931.63492742036,35123.13413097531,39209.84585444139,43194.38978482081,47079.32011694075,50867.12719075769
agent_183,1726329.44061595,1688747.6237757925,1652105.352356639,1616379.1377229644,1581546.0784551317,1547583.8456689948,1514470.6687025113,1482185.32116019,1450707.1073064266,1420015.8487990072
agent_184,100096.62895369864,102074.47491431015,104002.87472590638,105883.0645422127,107716.24961311137,109503.60505723758,111246.27661526063,112945.3813843331,114602.00853417875,116217.22000527827
agent_185,276436.16548217885,277857.2161928784,279242.7406358104,280593.6269676691,281910.7411412314,283194.9274604546,284447.0091216972,285667.7887414088,286858.04887062754,288018.5524966158
agent_186,15212.51535001641,20776.123429589752,26200.64130717376,31489.546237818166,36646.22854519646,41673.99379489031,46576.064913341805,51355.584253832014,56015.61561080997,60559.14618386347
agent_187,399938.29525495437,394969.31252670276,390124.55436665745,385400.91516061325,380795.3669347202,376304.95741447445,371926.80813223484,367658.1125820512,363496.13442062214,359438.20571322885
agent_188,313666.9874246831,309841.5450545561,306111.7387436823,302475.1775905803,298929.5304663059,295472.52452013834,292101.943722625,288815.6274450494,285611.46907441324,282487.414663043
agent_189,66909.67231969701,72492.14208114299,77935.0500985528,83241.88541552739,88416.0498495776,93460.86017277655,98379.55023789553,103175.27305138654,107851.10279454027,112410.03679411516
agent_190,397275.8496314347,393370.8462796212,389563.468011603,385851.27420028526,382231.8852342505,378702.9809923666,375262.29935652984,371907.63476158894,368636.83678152156,365447.8087509559
agent_191,401970.72740263044,399712.8200047746,397511.3602918652,395364.9370717785,393272.174432194,391231.73085859907,389242.298374344,387302.60170219536,385411.39744685043,383567.4732978891
agent_192,758847.4995493144,744598.4120484937,730705.5517351936,717160.0129297259,703953.112594395,691076.3847674472,678521.5751361733,666280.6357456811,654345.7198399514,642709.1768318649
agent_193,82647.98352370059,86766.04686475878,90781.15862229052,94695.89258588396,98512.75820038757,102234.20217452859,105862.61004931608,109400.30772723389,112849.56296320375,116212.58681827436
agent_194,842856.120374703,828450.6106360472,814405.2386408577,800711.0009455481,787359.1191926211,774341.0344835173,761648.4018921411,749273.0851155493,737207.1512583724,725442.8657476248
agent_195,17868.613195671085,26844.260744972642,35595.51710554166,44127.992057096446,52447.15513486236,60558.33913568413,68466.74353648536,76177.43782726655,83695.36476077822,91025.3435209521
agent_196,602578.6260665205,592330.9577579718,582339.481157137,572597.7914713229,563099.6440276542,553838.9502700772,544809.7738564396,536006.326853143,527422.9660249288,519054.18921741995
agent_197,1966411.4515114601,1920312.526167652,1875366.0739574393,1831543.2830524817,1788816.061920148,1747157.0213161227,1706539.456727198,1666937.3312529966,1628325.25891565,1590678.4883867372
agent_198,416617.9698950373,416511.3241545488,416407.34455757256,416305.9644505207,416207.11884614517,416110.744381879,416016.77927921945,415925.1633041264,415835.8377284107,415748.7452920879
agent_199,11039.774967279785,20047.78449254208,28830.593779672818,37393.83283462529,45742.99091320395,53883.42003981814,61820.338438266976,69558.8338767546,77103.86692928002,84460.27415549231
agent_200,8415.33941609479,15263.342894748937,21940.14628643673,28450.02959333233,34797.165817555535,40985.623636173164,47019.37000932535,52902.27272314874,58638.10286912654,64230.53726145489
agent_201,845088.5827839057,833194.6508109219,821598.0671372627,810291.3980554449,799267.3957006726,788518.9934047697,778039.3011662643,767821.6012337216,757859.3437994925,748146.142801119
agent_202,767175.134026597,752209.4408139006,737617.8899315215,723391.1278212019,709520.0347636404,695995.7190325179,682809.5111946735,669952.9585527752,657417.8197269243,645196.0593717197
agent_203,287471.12482594314,286861.76660409296,286267.64233778906,285688.3711781427,285123.58179748757,284572.9121513488,284036.0092463635,283512.5289140028,283002.1355899511,282504.50209900073
agent_204,170157.75827053777,171271.49613413497,172357.39055114225,173416.13760772435,174448.4159878919,175454.88740855525,176436.19704370204,177392.97393797015,178325.83140988156,179235.36744499518
agent_205,73970.11550721218,78832.94939233364,83574.21243032708,88196.94389237068,92704.10706786318,97098.59116396838,101383.21315767094,105560.71960153095,109633.78838429444,113605.03044748885
agent_206,18133.93133703409,24158.914550101654,30033.27318284253,35760.772849764886,41345.08502501418,46789.789395882246,52098.37615747861,57274.24825003507,62320.723540277606,67241.03694826408
agent_207,21365.068849680345,29286.127051602696,37009.15879847699,44539.11475167943,51880.82180605181,59038.98618406488,66018.19645262761,72822.92646447629,79457.53822602874,85926.28469354239
agent_208,102645.6501193395,105811.66940081013,108898.53820024402,111908.23527969205,114842.68993215388,117703.78321830416,120493.34917230069,123213.1759774473,125865.00711246525,128450.54246910775
agent_209,53990.073196051715,58136.57662824507,62179.4174746336,66121.18729986242,69964.4128794605,73711.55781956864,77365.02413617408,80927.15379486438,84400.23021208742,87786.47971887988
agent_210,15126.488792547112,24100.54121938572,32850.242335553354,41381.2009238168,49698.88554737366,57808.6280553416,65715.62700061034,73424.95097224737,80941.54184459348,88270.21794513092
agent_211,13554.791362109876,20381.28720634096,27037.120654466267,33526.55826638844,39853.75993801256,46022.781567846076,52037.57765693376,57902.00384379424,63619.81937598322,69194.68951986748
agent_212,522654.9300328713,520239.7449270954,517884.9394489639,515589.0041077857,513350.46715013694,511167.8936164294,509039.8844210646,506965.07545558386,504942.1367142402,502969.7714414301
agent_213,81387.61917800644,83606.96379044396,85770.82478757054,87880.58925976895,89937.6096201624,91943.20447154602,93898.65945164506,95805.2280572416,97664.13244769824,99476.56422839346
agent_214,1383419.7028589633,1354797.255814172,1326890.3699455007,1299681.156223546,1273152.1728446402,1247286.414050207,1222067.2992256347,1197478.6622716766,1173504.7412415675,1150130.1682372112
agent_215,15158.201580772298,21570.12003794014,27821.74053367879,33917.07051702397,39860.01725078552,45654.39031620303,51303.904054985105,56812.179950297636,62182.74894822735,67419.05372120882
agent_216,4436.477350792193,8373.257966020905,12100.707132099094,15734.970069025328,19278.376432528406,22733.197636943907,26101.64831124902,29385.887718696507,32588.021140957808,35710.10122766257
agent_217,15886.110429451033,24021.24624464784,31953.003664464726,39686.46714878619,47226.59404599962,54578.217770782714,61746.05090244623,68734.68820581815,75548.60957660578,82192.18291312372
agent_218,77280.87032639809,87763.85053635044,97984.75624105398,107950.13930313993,117666.38778867375,127139.73006206921,136376.2387786298,145381.83477727638,154162.29087595677,162723.23557217015
agent_219,16199.174102004135,21784.32039947546,27229.838039510003,32539.21773854368,37715.862945101515,42763.09202149541,47684.140370979454,52482.1625117264,57160.234098954665,61721.35389650223
agent_220,22206.086444901495,27893.043838381225,33437.82729702396,38843.99116920063,44115.00094457288,49254.235475560825,54264.98914327407,59150.473969294486,63913.82167466439,68558.08568740005
agent_221,183430.1270810653,189731.31155042571,195874.96640805213,201865.0298942379,207705.341793269,213399.64589482432,218951.59239384078,224364.7402303818,229642.55937100932,234788.43303312114
agent_222,856959.6011438022,841051.47466294,825541.0513440995,810418.3886082299,795673.7924407572,781297.8111774712,767281.2294457674,753615.0622573561,740290.5492486552,727299.1490651717
agent_223,58909.8183852793,64708.654321221096,70362.51935876434,75875.03777036902,81249.74322168357,86490.08103671527,91599.41040637117,96581.00654178568,101438.06277381482,106173.69260004323
agent_224,681156.3729669239,671838.9984633407,662754.5583223471,653897.2291848784,645261.3332758464,636841.3347645402,628631.8362160167,620627.5751312062,612823.4205735159,605214.369879768
agent_225,16979.269481589876,23498.63232816106,29855.011103567966,36052.4804095897,42095.012982960885,47986.48224199779,53730.66476955878,59331.24273393075,64791.80624919341,70115.85567657452
agent_226,299238.14736831305,296055.8075516607,292953.02623042464,289927.8144422195,286978.23294871947,284102.39099255693,281298.44508529844,278564.59782572143,275899.0967476338,273300.2331964984
agent_227,15380.101056427895,24524.87657581573,33441.032707218874,42134.28493533694,50610.20585775205,58874.228757106786,66931.65108397766,74787.63785267675,82447.22495215837,89915.32237415295
agent_228,99008.34640108564,107216.30087025449,115219.05647769412,123021.74319494776,130629.36274427005,138046.7918048593,145278.7851389338,152329.97863965645,159204.89230286103,165907.93312448548
agent_229,276512.31581592775,275636.29246358806,274782.16969505686,273949.39999573893,273137.44953890395,272345.79784348985,271573.9374404611,270821.37354750803,270087.6237518788,269372.2177011403
agent_230,67183.1314388937,72867.98180565838,78410.71091325392,83814.87179315957,89083.9286510676,94221.25908752793,99230.15626307673,104113.8310092368,108875.4138867429,113517.95719231133
agent_231,390310.1003402635,384447.75110626133,378731.9606031092,373159.0648625359,367725.49151547696,362427.75750209444,357262.4668390465,352226.30844257475,347316.0540060148,342528.55593036884
agent_232,114841.0361846014,118411.37400962779,121892.45338902852,125286.50578394423,128595.70686898705,131822.1779269038,134967.98720837262,138035.15125780474,141025.63620600104,143941.35903049243
agent_233,376230.29829625675,375453.0444627286,374695.2219750387,373956.34504954104,373235.9400471808,372533.54516987957,371848.7101645109,371180.9960342764,370529.9747572978,369895.2290122436
